id,doc_id,file,title,title_normalized,url,source,text,raw_text,chars
us-top-parks_0_c12,us-top-parks_0,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service),frequently asked questions - great smoky mountains national park (u.s. national park service),https://www.nps.gov/grsm/faqs.htm,US,"Title: Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/grsm/faqs.htm

Yes, throughout the year the park may host events which will be scheduled on our calendar. How do I become a junior ranger; is there a junior ranger program? Yes! Junior Rangers can be sworn in at visitors centers after they have completed at least 5 activities in the junior ranger guide. The junior ranger guide is Smokies specific and intended to be worked on in the park. Only one guide per family is required to participate. Junior Ranger Guides are available for purchase at visitor centers for $4.50. Where can I view wildlife? Wildlife can be spotted anywhere in the park; it's all about being in the right place at the right time. Popular locations for wildlife viewing include Cades Cove, Roaring Fork Motor Nature Trail, Cataloochee Valley, and Oconaluftee. Remember to maintain a safe distance of at least 50 yards from all wildlife. Approaching wildlife too closely is against federal law and is illegal. Are there fireflies in the park? Where can I view them? How do I apply for the firefly lottery? Yes, 19 different species of fireflies inhabit the park. The most well-known is the synchronous firefly.","Yes, throughout the year the park may host events which will be scheduled on our calendar. How do I become a junior ranger; is there a junior ranger program? Yes! Junior Rangers can be sworn in at visitors centers after they have completed at least 5 activities in the junior ranger guide. The junior ranger guide is Smokies specific and intended to be worked on in the park. Only one guide per family is required to participate. Junior Ranger Guides are available for purchase at visitor centers for $4.50. Where can I view wildlife? Wildlife can be spotted anywhere in the park; it's all about being in the right place at the right time. Popular locations for wildlife viewing include Cades Cove, Roaring Fork Motor Nature Trail, Cataloochee Valley, and Oconaluftee. Remember to maintain a safe distance of at least 50 yards from all wildlife. Approaching wildlife too closely is against federal law and is illegal. Are there fireflies in the park? Where can I view them? How do I apply for the firefly lottery? Yes, 19 different species of fireflies inhabit the park. The most well-known is the synchronous firefly.",1270
us-top-parks_0_c13,us-top-parks_0,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service),frequently asked questions - great smoky mountains national park (u.s. national park service),https://www.nps.gov/grsm/faqs.htm,US,"Title: Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/grsm/faqs.htm

Learn more about fireflies and how to apply for the firefly viewing lottery on our synchronous fireflies page. What should I do if I see a bear, elk, or other wildlife from my vehicle? If you see wildlife such as a bear or elk from your vehicle, stay inside. Do not stop in the roadway or pull over on the road shoulder unless you are in a designated pull-off in which your vehicle can be completely moved off the roadway. What should I do if I come across a bear in the backcountry? In most cases, leave the bear alone and continue with your hike. Do not approach the bear and do your best to keep your distance. To learn more on what to do if you encounter a bear in the backcountry, please visit our black bears page for detailed guidance. How many black bears are in the park? It is estimated that around 1,900 black bears live in the park. Are there wildflowers to see in the park? The Smokies are full of wildflower diversity, over 1,500 species of flowering plants are found in the park, more than any other North American national park. Wildflowers peak in mid-spring, but the show goes on throughout the summer. Wildflowers can be seen all across the park.","Learn more about fireflies and how to apply for the firefly viewing lottery on our synchronous fireflies page. What should I do if I see a bear, elk, or other wildlife from my vehicle? If you see wildlife such as a bear or elk from your vehicle, stay inside. Do not stop in the roadway or pull over on the road shoulder unless you are in a designated pull-off in which your vehicle can be completely moved off the roadway. What should I do if I come across a bear in the backcountry? In most cases, leave the bear alone and continue with your hike. Do not approach the bear and do your best to keep your distance. To learn more on what to do if you encounter a bear in the backcountry, please visit our black bears page for detailed guidance. How many black bears are in the park? It is estimated that around 1,900 black bears live in the park. Are there wildflowers to see in the park? The Smokies are full of wildflower diversity, over 1,500 species of flowering plants are found in the park, more than any other North American national park. Wildflowers peak in mid-spring, but the show goes on throughout the summer. Wildflowers can be seen all across the park.",1317
us-top-parks_0_c14,us-top-parks_0,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service),frequently asked questions - great smoky mountains national park (u.s. national park service),https://www.nps.gov/grsm/faqs.htm,US,"Title: Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/grsm/faqs.htm

Check out our suggestions for wildflower walks. When and where can I view fall colors? Typically, the last three weeks of October are the best time of year to view fall colors. Keep in mind that the weather will impact when peak season is. Fall colors are beautiful all across the park especially in lower elevations where there is more tree diversity. When do the Rhododendron bloom? The peak will be different every year, but Catawba Rhododendron (pink, high elevation only) peaks around late May and Rosebay Rhododendron (white) peaks around early June to early July depending on elevation What is the highest peak in the park? Kuwohi is the highest peak in the park, standing at 6,643 feet. How many salamanders are in the park? There are 31 species of salamanders identified within the park. Great Smoky Mountains National Park is known as the salamander capital of the world, boasting more species of salamanders than any other place on the planet. Do not touch salamanders as they have very sensitive skin and handling them can be harmful. How many elk are in the park? Around 200 elk are estimated to inhabit the park. Why were elk reintroduced?","Check out our suggestions for wildflower walks. When and where can I view fall colors? Typically, the last three weeks of October are the best time of year to view fall colors. Keep in mind that the weather will impact when peak season is. Fall colors are beautiful all across the park especially in lower elevations where there is more tree diversity. When do the Rhododendron bloom? The peak will be different every year, but Catawba Rhododendron (pink, high elevation only) peaks around late May and Rosebay Rhododendron (white) peaks around early June to early July depending on elevation What is the highest peak in the park? Kuwohi is the highest peak in the park, standing at 6,643 feet. How many salamanders are in the park? There are 31 species of salamanders identified within the park. Great Smoky Mountains National Park is known as the salamander capital of the world, boasting more species of salamanders than any other place on the planet. Do not touch salamanders as they have very sensitive skin and handling them can be harmful. How many elk are in the park? Around 200 elk are estimated to inhabit the park. Why were elk reintroduced?",1305
us-top-parks_0_c15,us-top-parks_0,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service),frequently asked questions - great smoky mountains national park (u.s. national park service),https://www.nps.gov/grsm/faqs.htm,US,"Title: Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/grsm/faqs.htm

A primary mission of the National Park Service is to preserve native plants and animals on the lands it manages. In cases where native species have been eliminated from park areas, the National Park Service may choose to reintroduce them, as was the case with elk. How many species are in the park? As of 2025, there are over 22,000 identified species in the park, but the actual number is estimated to be closer to 100,000. Discover Life in America is a partner organization that has been working to document all of the species within Great Smoky Mountains National Park. Are there invasive species in the park? Yes, there are many invasive species present in the park such as kudzu, mimosa, wild boar, rainbow trout, and woolly adelgids, a type of beetle. How many species of trees are in the park? The park is home to over 100 native species of trees. Check out our trees and shrubs checklist. Culture & History Did people live in the park? Yes, people have inhabited the area since prehistoric times. Groups such as the Cherokee and European settlers are a few of the communities that called this land home. Learn more about the history of people in the park.","A primary mission of the National Park Service is to preserve native plants and animals on the lands it manages. In cases where native species have been eliminated from park areas, the National Park Service may choose to reintroduce them, as was the case with elk. How many species are in the park? As of 2025, there are over 22,000 identified species in the park, but the actual number is estimated to be closer to 100,000. Discover Life in America is a partner organization that has been working to document all of the species within Great Smoky Mountains National Park. Are there invasive species in the park? Yes, there are many invasive species present in the park such as kudzu, mimosa, wild boar, rainbow trout, and woolly adelgids, a type of beetle. How many species of trees are in the park? The park is home to over 100 native species of trees. Check out our trees and shrubs checklist. Culture & History Did people live in the park? Yes, people have inhabited the area since prehistoric times. Groups such as the Cherokee and European settlers are a few of the communities that called this land home. Learn more about the history of people in the park.",1315
us-top-parks_0_c16,us-top-parks_0,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service),frequently asked questions - great smoky mountains national park (u.s. national park service),https://www.nps.gov/grsm/faqs.htm,US,"Title: Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/grsm/faqs.htm

What year was Great Smoky Mountains National Park founded? Great Smoky Mountains National Park was founded in 1934. How many historic structures are in the park? There are over 90 historic structures within the park. Permits and Reservations What requires a permit or reservation in the park? A permit is needed for the following activities: weddings, special uses, First Amendment activities, commercial filming and still photography, commercial services, burial requests, scattering cremated ashes, scientific research and collecting, cave exploration, and fishing. Reservations are required for: frontcountry camping, backcountry camping, LeConte Lodge, horse camps, group campgrounds, picnic pavilions, the Appalachian Clubhouse, and Spence Cabin. For more information, please visit our permits and reservations page. Can I hold my wedding or other special event in the park? Weddings and other special events require a permit and must follow specific guidelines. Find more information on our wedding permits and planning webpage. Employment and Volunteer Opportunities How can I get a job at Great Smoky Mountains?","What year was Great Smoky Mountains National Park founded? Great Smoky Mountains National Park was founded in 1934. How many historic structures are in the park? There are over 90 historic structures within the park. Permits and Reservations What requires a permit or reservation in the park? A permit is needed for the following activities: weddings, special uses, First Amendment activities, commercial filming and still photography, commercial services, burial requests, scattering cremated ashes, scientific research and collecting, cave exploration, and fishing. Reservations are required for: frontcountry camping, backcountry camping, LeConte Lodge, horse camps, group campgrounds, picnic pavilions, the Appalachian Clubhouse, and Spence Cabin. For more information, please visit our permits and reservations page. Can I hold my wedding or other special event in the park? Weddings and other special events require a permit and must follow specific guidelines. Find more information on our wedding permits and planning webpage. Employment and Volunteer Opportunities How can I get a job at Great Smoky Mountains?",1271
us-top-parks_0_c17,us-top-parks_0,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service),frequently asked questions - great smoky mountains national park (u.s. national park service),https://www.nps.gov/grsm/faqs.htm,US,"Title: Frequently Asked Questions - Great Smoky Mountains National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/grsm/faqs.htm

USA Jobs is the federal hiring platform used to apply for jobs within the National Park Service. Learn more about working in our park on our work with us page. Can I volunteer at Great Smoky Mountains? Yes, there are many opportunities to volunteer in the park. Learn more about volunteering opportunities on our volunteer page. Parking Tag FAQs Learn more about the Park It Forward program. Learn more about the Park It Forward program. Fishing FAQs Learn more about fishing in the Smokies. Learn more about fishing in the Smokies. Firewood Policies FAQs Learn more about firewood polices in the Smokies. Learn more about firewood polices in the Smokies. Park Field Trip FAQs Learn more about field trips in the Smokies. Learn more about field trips in the Smokies. Last updated: January 28, 2026 107 Park Headquarters Road Gatlinburg, TN 37738","USA Jobs is the federal hiring platform used to apply for jobs within the National Park Service. Learn more about working in our park on our work with us page. Can I volunteer at Great Smoky Mountains? Yes, there are many opportunities to volunteer in the park. Learn more about volunteering opportunities on our volunteer page. Parking Tag FAQs Learn more about the Park It Forward program. Learn more about the Park It Forward program. Fishing FAQs Learn more about fishing in the Smokies. Learn more about fishing in the Smokies. Firewood Policies FAQs Learn more about firewood polices in the Smokies. Learn more about firewood polices in the Smokies. Park Field Trip FAQs Learn more about field trips in the Smokies. Learn more about field trips in the Smokies. Last updated: January 28, 2026 107 Park Headquarters Road Gatlinburg, TN 37738",997
us-top-parks_1_c0,us-top-parks_1,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Great Smoky Mountains National Park (U.S. National Park Service),great smoky mountains national park (u.s. national park service),https://www.nps.gov/grsm/index.htm,US,"Title: Great Smoky Mountains National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/grsm/index.htm

A Wondrous Diversity of Life Ridge upon ridge of forest straddles the border between North Carolina and Tennessee in Great Smoky Mountains National Park. World renowned for its diversity of plant and animal life, the beauty of its ancient mountains, and the quality of its remnants of Southern Appalachian mountain culture, this is America's most visited national park. Plan your visit today! A parking tag is required to park for longer than 15 minutes. Know the status of the park's roads, facilities, and trails before you go. Learn about the many areas of the park and plan ahead for an enjoyable trip. The Smokies most frequently asked questions. You can choose from 10 developed campgrounds or head into the backcountry. Your adventure awaits! Feel the cool spray of a waterfall. Camp under the stars. Explore a historic mill. There's plenty to see and do in the park! Elk can often be seen in the early morning and late evening in open areas around the Oconaluftee Visitor Center and in Cataloochee Valley. Bears in the park are wild and their behavior can be unpredictable. Treat bear encounters with extreme caution! Kuwohi name restored to the highest peak (formerly Clingmans Dome).","A Wondrous Diversity of Life Ridge upon ridge of forest straddles the border between North Carolina and Tennessee in Great Smoky Mountains National Park. World renowned for its diversity of plant and animal life, the beauty of its ancient mountains, and the quality of its remnants of Southern Appalachian mountain culture, this is America's most visited national park. Plan your visit today! A parking tag is required to park for longer than 15 minutes. Know the status of the park's roads, facilities, and trails before you go. Learn about the many areas of the park and plan ahead for an enjoyable trip. The Smokies most frequently asked questions. You can choose from 10 developed campgrounds or head into the backcountry. Your adventure awaits! Feel the cool spray of a waterfall. Camp under the stars. Explore a historic mill. There's plenty to see and do in the park! Elk can often be seen in the early morning and late evening in open areas around the Oconaluftee Visitor Center and in Cataloochee Valley. Bears in the park are wild and their behavior can be unpredictable. Treat bear encounters with extreme caution! Kuwohi name restored to the highest peak (formerly Clingmans Dome).",1317
us-top-parks_1_c1,us-top-parks_1,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Great Smoky Mountains National Park (U.S. National Park Service),great smoky mountains national park (u.s. national park service),https://www.nps.gov/grsm/index.htm,US,"Title: Great Smoky Mountains National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/grsm/index.htm

A scenic valley surrounded on all sides by mountains south of Townsend, Tennessee. An 11-mile, one-way loop encircles the valley. Last updated: July 30, 2025 107 Park Headquarters Road Gatlinburg, TN 37738 Explore subjects and stories related to this park","A scenic valley surrounded on all sides by mountains south of Townsend, Tennessee. An 11-mile, one-way loop encircles the valley. Last updated: July 30, 2025 107 Park Headquarters Road Gatlinburg, TN 37738 Explore subjects and stories related to this park",379
us-top-parks_2_c0,us-top-parks_2,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Big Creek Area - Great Smoky Mountains National Park (U.S. National Park Service),big creek area - great smoky mountains national park (u.s. national park service),https://www.nps.gov/grsm/planyourvisit/big-creek.htm,US,"Title: Big Creek Area - Great Smoky Mountains National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/grsm/planyourvisit/big-creek.htm

Valerie Polk Photo In Big Creek, a dense forest has reclaimed the former site of a logging town where, today, visitors will find a shady campground and picnic area as well as access to several trails and a scenic creek that is the area's namesake. This secluded area on the northeast edge of the park near the North Carolina-Tennessee border is known for its history, wildflowers, and numerous streams and waterfalls. Places to Go in Big Creek Visitor Center & Campground Information The closest NPS visitor center to Big Creek is Sugarlands Visitor Center. Last updated: May 30, 2024 107 Park Headquarters Road Gatlinburg, TN 37738","Valerie Polk Photo In Big Creek, a dense forest has reclaimed the former site of a logging town where, today, visitors will find a shady campground and picnic area as well as access to several trails and a scenic creek that is the area's namesake. This secluded area on the northeast edge of the park near the North Carolina-Tennessee border is known for its history, wildflowers, and numerous streams and waterfalls. Places to Go in Big Creek Visitor Center & Campground Information The closest NPS visitor center to Big Creek is Sugarlands Visitor Center. Last updated: May 30, 2024 107 Park Headquarters Road Gatlinburg, TN 37738",791
us-top-parks_3_c0,us-top-parks_3,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Cataloochee & Balsam Mountain Area - Great Smoky Mountains National Park (U.S. National Park Service),cataloochee & balsam mountain area - great smoky mountains national park (u.s. national park service),https://www.nps.gov/grsm/planyourvisit/cataloochee-balsam.htm,US,"Title: Cataloochee & Balsam Mountain Area - Great Smoky Mountains National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/grsm/planyourvisit/cataloochee-balsam.htm

Cataloochee & Balsam Mountain Area Cataloochee is home to one of the park's two main elk herds and preserves rich cultural history nestled in a valley surrounded by rising mountains. The nearby Balsam Mountain area offers cooler temperatures with its high elevation and has beautiful views that overlook the valleys. The area includes a picnic area, two wooded campgrounds, scenic drives, and access to multiple trails. Places to Go in Cataloochee & Balsam Mountain Area Things to Do in Cataloochee and Balsam Mountain Visitor Center & Campground Information The closest NPS visitor center to Cataloochee & Balsam Mountain is Oconaluftee Visitor Center. Getting to Cataloochee The entrance road to Cataloochee Valley is a winding, gravel road that has some steep drop offs with no guard rails. The road is narrow, so drivers may be required to stop or back up their vehicles to allow oncoming motorists to pass. Horse trailer traffic may be encountered on the road. Please use caution when driving on this road. The most direct route into the valley is to take Cove Creek Road. To get to the valley from interstate I-40, exit at North Carolina exit #20 and travel 0.2 miles on route 276.","Cataloochee & Balsam Mountain Area Cataloochee is home to one of the park's two main elk herds and preserves rich cultural history nestled in a valley surrounded by rising mountains. The nearby Balsam Mountain area offers cooler temperatures with its high elevation and has beautiful views that overlook the valleys. The area includes a picnic area, two wooded campgrounds, scenic drives, and access to multiple trails. Places to Go in Cataloochee & Balsam Mountain Area Things to Do in Cataloochee and Balsam Mountain Visitor Center & Campground Information The closest NPS visitor center to Cataloochee & Balsam Mountain is Oconaluftee Visitor Center. Getting to Cataloochee The entrance road to Cataloochee Valley is a winding, gravel road that has some steep drop offs with no guard rails. The road is narrow, so drivers may be required to stop or back up their vehicles to allow oncoming motorists to pass. Horse trailer traffic may be encountered on the road. Please use caution when driving on this road. The most direct route into the valley is to take Cove Creek Road. To get to the valley from interstate I-40, exit at North Carolina exit #20 and travel 0.2 miles on route 276.",1375
us-top-parks_3_c1,us-top-parks_3,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Cataloochee & Balsam Mountain Area - Great Smoky Mountains National Park (U.S. National Park Service),cataloochee & balsam mountain area - great smoky mountains national park (u.s. national park service),https://www.nps.gov/grsm/planyourvisit/cataloochee-balsam.htm,US,"Title: Cataloochee & Balsam Mountain Area - Great Smoky Mountains National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/grsm/planyourvisit/cataloochee-balsam.htm

Turn right onto Cove Creek Road and follow the signs 11 miles into the Cataloochee Valley. To get there from Oconaluftee or Cherokee, take the Blue Ridge Parkway to Highway 19. Follow 19 (toward Asheville) through Maggie Valley. Turn left onto Highway 276 N. Just before the entrance ramp to I-40 (but past gas station), turn left and follow the signs 11 more miles to Cataloochee. Using the Cove Creek Road route, motorists will be traveling on a gravel road for approximately 15 minutes. A more scenic route (not recommended for RVs) is to take a long winding road, highway Route 32, from Cosby, TN to the Tennessee-North Carolina state border, where the road becomes gravel. Last updated: October 30, 2025 107 Park Headquarters Road Gatlinburg, TN 37738","Turn right onto Cove Creek Road and follow the signs 11 miles into the Cataloochee Valley. To get there from Oconaluftee or Cherokee, take the Blue Ridge Parkway to Highway 19. Follow 19 (toward Asheville) through Maggie Valley. Turn left onto Highway 276 N. Just before the entrance ramp to I-40 (but past gas station), turn left and follow the signs 11 more miles to Cataloochee. Using the Cove Creek Road route, motorists will be traveling on a gravel road for approximately 15 minutes. A more scenic route (not recommended for RVs) is to take a long winding road, highway Route 32, from Cosby, TN to the Tennessee-North Carolina state border, where the road becomes gravel. Last updated: October 30, 2025 107 Park Headquarters Road Gatlinburg, TN 37738",944
us-top-parks_4_c0,us-top-parks_4,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Zion National Park (U.S. National Park Service),zion national park (u.s. national park service),https://www.nps.gov/zion/index.htm,US,"Title: Zion National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/zion/index.htm

Utah's First National Park Follow the paths where people have walked for thousands of years. Gaze up at massive sandstone cliffs of cream, pink, and red that soar into a brilliant blue sky. Experience the tall, stretching walls of a narrow slot canyon. Zion's unique array of plants and animals will enchant you as you absorb the rich history of the past and enjoy the excitement of present-day adventures. Read More Make your ideal visit a reality! Explore fun activities, places to stay, and trip-planning advice. Learn about the free shuttle service in Zion Canyon and the neighboring town of Springdale. Find places in and around the park where you can eat or sleep. Apply for permits to visit Angels Landing, camp in Zion Wilderness, or carry out other special activities. Learn about vehicle size limits on the Zion-Mt. Carmel Highway. Learn about the nature, history, and management of Zion National Park. This page includes fun activities for kids! Reveal the stories of generations that have called this special place home. Park information guides contain everything you need to plan your trip. Includes hiking, camping, maps, travel, and more.","Utah's First National Park Follow the paths where people have walked for thousands of years. Gaze up at massive sandstone cliffs of cream, pink, and red that soar into a brilliant blue sky. Experience the tall, stretching walls of a narrow slot canyon. Zion's unique array of plants and animals will enchant you as you absorb the rich history of the past and enjoy the excitement of present-day adventures. Read More Make your ideal visit a reality! Explore fun activities, places to stay, and trip-planning advice. Learn about the free shuttle service in Zion Canyon and the neighboring town of Springdale. Find places in and around the park where you can eat or sleep. Apply for permits to visit Angels Landing, camp in Zion Wilderness, or carry out other special activities. Learn about vehicle size limits on the Zion-Mt. Carmel Highway. Learn about the nature, history, and management of Zion National Park. This page includes fun activities for kids! Reveal the stories of generations that have called this special place home. Park information guides contain everything you need to plan your trip. Includes hiking, camping, maps, travel, and more.",1260
us-top-parks_4_c1,us-top-parks_4,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Zion National Park (U.S. National Park Service),zion national park (u.s. national park service),https://www.nps.gov/zion/index.htm,US,"Title: Zion National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/zion/index.htm

The National Park Service works to ensure everyone has an equal opportunity to enjoy Zion National Park. Learn about Visitor Use Management in Zion National Park. Enjoy this park movie, which gives good insight into a Zion National Park visit. Last updated: May 13, 2026 Zion National Park 1 Zion Park Blvd. Springdale, UT 84767 435-772-3256 If you have questions, please email zion_park_information@nps.gov. Listen to recorded information by calling anytime 24 hours a day. Rangers answer phone calls from 10 a.m. to 5 p.m. MT, but a ranger may not answer if they are already speaking with someone else. Explore subjects and stories related to this park","The National Park Service works to ensure everyone has an equal opportunity to enjoy Zion National Park. Learn about Visitor Use Management in Zion National Park. Enjoy this park movie, which gives good insight into a Zion National Park visit. Last updated: May 13, 2026 Zion National Park 1 Zion Park Blvd. Springdale, UT 84767 435-772-3256 If you have questions, please email zion_park_information@nps.gov. Listen to recorded information by calling anytime 24 hours a day. Rangers answer phone calls from 10 a.m. to 5 p.m. MT, but a ranger may not answer if they are already speaking with someone else. Explore subjects and stories related to this park",761
us-top-parks_5_c0,us-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Frequently Asked Questions about Zion Canyon - Zion National Park (U.S. National Park Service),frequently asked questions about zion canyon - zion national park (u.s. national park service),https://www.nps.gov/zion/frequently-asked-questions-about-zion-canyon.htm,US,"Title: Frequently Asked Questions about Zion Canyon - Zion National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/zion/frequently-asked-questions-about-zion-canyon.htm

Frequently Asked Questions about Zion Canyon Q. Can I drive my private vehicle into Zion Canyon? A. From March through late November, access to the Zion Canyon Scenic Drive is by shuttle bus only. Private vehicles are allowed to access the Scenic Drive only when the Shuttle System is not in operation. Q. Can I bicycle into Zion Canyon? A. Bicycles are allowed on the Zion Canyon Scenic Drive. Due to safety concerns cyclists are required to pull over and stop when approached from behind by a shuttle bus. Do not pass a moving shuttle bus. Q. What is a red permit? Do I need one? A. Red permits are issued for overnight guests of the Zion Lodge. They are required to park in the lodge parking lot. Q. Can commercial buses enter Zion Canyon? A. Commercial tour buses can only drive directly to the Lodge if they have advanced reservations at the Zion Lodge. Commercial buses are not allowed to drive anywhere else in the canyon from March through November. Commerical buses are able to park in designated areas only - not in the shuttle stops. More information on commercial tours here Q. Are food services available in Zion Canyon? A.","Frequently Asked Questions about Zion Canyon Q. Can I drive my private vehicle into Zion Canyon? A. From March through late November, access to the Zion Canyon Scenic Drive is by shuttle bus only. Private vehicles are allowed to access the Scenic Drive only when the Shuttle System is not in operation. Q. Can I bicycle into Zion Canyon? A. Bicycles are allowed on the Zion Canyon Scenic Drive. Due to safety concerns cyclists are required to pull over and stop when approached from behind by a shuttle bus. Do not pass a moving shuttle bus. Q. What is a red permit? Do I need one? A. Red permits are issued for overnight guests of the Zion Lodge. They are required to park in the lodge parking lot. Q. Can commercial buses enter Zion Canyon? A. Commercial tour buses can only drive directly to the Lodge if they have advanced reservations at the Zion Lodge. Commercial buses are not allowed to drive anywhere else in the canyon from March through November. Commerical buses are able to park in designated areas only - not in the shuttle stops. More information on commercial tours here Q. Are food services available in Zion Canyon? A.",1329
us-top-parks_5_c1,us-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\us-top-parks.json,Frequently Asked Questions about Zion Canyon - Zion National Park (U.S. National Park Service),frequently asked questions about zion canyon - zion national park (u.s. national park service),https://www.nps.gov/zion/frequently-asked-questions-about-zion-canyon.htm,US,"Title: Frequently Asked Questions about Zion Canyon - Zion National Park (U.S. National Park Service)
Source: US
URL: https://www.nps.gov/zion/frequently-asked-questions-about-zion-canyon.htm

Zion Lodge operates a restaurant year round and a snack bar during the busy season. Q. Is there any camping in Zion Canyon? A. No. Closest camping is available in Watchman and South campgrounds, located near the south entrance. Q. Where can I go swimming in the canyon? A. Anywhere in the Virgin River. Tubing is not allowed within the park, but may be done in Springdale. Swimming is not allowed in the Emerald Pools. July 2020: see News Release on cyanobacteria in the Virgin River. Q. How often do rock falls occur in the park & does anyone ever get hurt? A. Rockfalls are very common in Zion. A few of the more famous rockfalls and slides. 4800 years ago, referred to as the Sentinal Slide, a slide occurred forming a lake at least 350 feet deep and perhaps three miles in length. A rock fall occurred at Red Arch Mountain (above the present-day Grotto Picnic Area) around 1880, causing the enlargement of the arch and covering a spring. 60,000 tons of rock that fell in 1958 over one of the windows of the Zion-Mount Carmel Tunnel. 5,000 tons of rock at the end of the Narrows Trail on August 1, 1968.","Zion Lodge operates a restaurant year round and a snack bar during the busy season. Q. Is there any camping in Zion Canyon? A. No. Closest camping is available in Watchman and South campgrounds, located near the south entrance. Q. Where can I go swimming in the canyon? A. Anywhere in the Virgin River. Tubing is not allowed within the park, but may be done in Springdale. Swimming is not allowed in the Emerald Pools. July 2020: see News Release on cyanobacteria in the Virgin River. Q. How often do rock falls occur in the park & does anyone ever get hurt? A. Rockfalls are very common in Zion. A few of the more famous rockfalls and slides. 4800 years ago, referred to as the Sentinal Slide, a slide occurred forming a lake at least 350 feet deep and perhaps three miles in length. A rock fall occurred at Red Arch Mountain (above the present-day Grotto Picnic Area) around 1880, causing the enlargement of the arch and covering a spring. 60,000 tons of rock that fell in 1958 over one of the windows of the Zion-Mount Carmel Tunnel. 5,000 tons of rock at the end of the Narrows Trail on August 1, 1968.",1299
